path,category,size_bytes,loc,auth_flag,ai_flag,db_flag,payment_flag,purpose,exports,imports,core_logic,typescript_interfaces,side_effects,lifecycle,internal_dependencies,used_by_other_files,ui_rendering_details,code_quality_notes
src/app/company/portal/assessments/new/page.tsx,next-page-or-layout,40521,962,false,true,false,false,"""use client"";",NewAssessmentPage,react; next/navigation; framer-motion; @/components/CompanyPortalLayout; @/components/ui/button,React component rendering,Question; AssessmentForm,yes,n/a,@/components/CompanyPortalLayout; @/components/ui/button,n/a,client component/page,typed
src/app/company/portal/assessments/page.tsx,next-page-or-layout,11812,299,false,true,false,false,"""use client"";",AssessmentsPage,react; next/navigation; framer-motion; @/components/CompanyPortalLayout; @/components/ui/button,React component rendering,Assessment,yes,n/a,@/components/CompanyPortalLayout; @/components/ui/button,n/a,client component/page,typed
src/app/company/portal/jobs/new/page.tsx,next-page-or-layout,18327,481,false,true,false,false,"""use client"";",NewJobPage,react; next/navigation; framer-motion; @/components/CompanyPortalLayout; @/components/ui/button,React component rendering,none-detected,yes,n/a,@/components/CompanyPortalLayout; @/components/ui/button,n/a,client component/page,typed
src/app/company/portal/jobs/page.tsx,next-page-or-layout,17350,445,false,true,false,false,"""use client"";",JobPostingsPage,react; next/navigation; framer-motion; @/components/CompanyPortalLayout; @/components/ui/button,React component rendering,Job,yes,n/a,@/components/CompanyPortalLayout; @/components/ui/button; @/components/ui/dropdown-menu,n/a,client component/page,typed
src/app/company/portal/layout.tsx,next-page-or-layout,264,12,true,false,false,false,"""use client"";",CompanyPortalLayout,@/contexts/CompanyAuthContext,React component rendering,none-detected,no,n/a,@/contexts/CompanyAuthContext,n/a,client component/page,typed
src/app/company/portal/page.tsx,next-page-or-layout,20282,477,true,true,false,false,"""use client"";",CompanyPortalDashboard,react; @/components/CompanyPortalLayout; @/contexts/CompanyAuthContext; next/link; next/navigation; framer-motion,React component rendering,DashboardStats; DepartmentBreakdown; RecentApplication; RecentJob,yes,n/a,@/components/CompanyPortalLayout; @/contexts/CompanyAuthContext,n/a,client component/page,typed
src/app/company/portal/settings/page.tsx,next-page-or-layout,13507,368,false,true,false,false,"""use client"";",SettingsPage,react; next/navigation; framer-motion; @/components/CompanyPortalLayout; @/components/ui/button,React component rendering,CompanySettings,yes,n/a,@/components/CompanyPortalLayout; @/components/ui/button,n/a,client component/page,typed
src/app/company/portal/team/page.tsx,next-page-or-layout,18450,470,false,true,false,false,"""use client"";",TeamPage,react; next/navigation; framer-motion; @/components/CompanyPortalLayout; @/components/ui/button,React component rendering,TeamMember,yes,n/a,@/components/CompanyPortalLayout; @/components/ui/button; @/components/ui/dropdown-menu,n/a,client component/page,typed
src/app/company/signup/page.tsx,next-page-or-layout,24142,472,true,true,false,false,"""use client"";",CompanySignupPage,react; next/navigation; next/link,React component rendering,none-detected,yes,n/a,none-detected,n/a,client component/page,typed
src/app/company/verify-magic-link/page.tsx,next-page-or-layout,5059,132,true,true,false,false,"""use client"";",VerifyMagicLinkPage,react; next/navigation; next/link; lucide-react,React component rendering,none-detected,yes,n/a,none-detected,n/a,client component/page,typed
src/app/contact/ContactForm.tsx,next-page-or-layout,4406,128,false,true,false,false,"""use client"";",none-detected,react; @/components/ui/button; @/components/ui/input; @/components/ui/textarea; @/components/ui/card; lucide-react,React component rendering,none-detected,yes,n/a,@/components/ui/button; @/components/ui/input; @/components/ui/textarea; @/components/ui/card,n/a,client component/page,typed
src/app/contact/page.tsx,next-page-or-layout,2347,62,false,true,false,false,import React from 'react';,metadata,react; next; @/components/PolicyLayout; @/components/ui/card; lucide-react; ./ContactForm,React component rendering,none-detected,no,n/a,@/components/PolicyLayout; @/components/ui/card,n/a,server component/page,typed
src/app/faqs/layout.tsx,next-page-or-layout,558,20,false,true,false,true,"import { Metadata } from ""next"";",metadata; FAQsLayout,next,React component rendering,none-detected,no,n/a,none-detected,n/a,server component/page,typed
src/app/faqs/page.tsx,next-page-or-layout,21906,462,true,true,false,true,"""use client"";",FAQsPage,react; framer-motion; next/link; lucide-react; @/components/help/HelpSearchBar; @/components/help/AccordionItem,React component rendering,none-detected,no,n/a,@/components/help/HelpSearchBar; @/components/help/AccordionItem,n/a,client component/page,typed
src/app/features/page.tsx,next-page-or-layout,14671,238,false,true,true,false,"import type { Metadata } from ""next"";",metadata; FeaturesPage,next; @/modules/features; @/components/footer; @/components/HeaderOffset,React component rendering,none-detected,no,n/a,@/modules/features; @/components/footer; @/components/HeaderOffset,n/a,server component/page,typed
src/app/forgot-password/page.tsx,next-page-or-layout,11621,285,true,true,false,false,"""use client"";",ForgotPasswordPage,react; next/navigation; next/link; framer-motion; lucide-react; sonner,React component rendering,none-detected,yes,n/a,none-detected,n/a,client component/page,typed
src/app/globals.css,next-page-or-layout,71128,2559,false,true,false,false,﻿/* Tailwind v4 core */,none-detected,none-detected,module utilities,none-detected,no,n/a,none-detected,n/a,n/a,n/a
src/app/help/layout.tsx,next-page-or-layout,520,20,false,true,false,false,"import { Metadata } from ""next"";",metadata; HelpLayout,next,React component rendering,none-detected,no,n/a,none-detected,n/a,server component/page,typed
src/app/help/page.tsx,next-page-or-layout,15215,399,true,true,false,true,"""use client"";",HelpPage,framer-motion; next/link; lucide-react; @/components/help/HelpSearchBar; @/components/help/CategoryCard; @/components/help/ArticleCard,React component rendering,none-detected,no,n/a,@/components/help/HelpSearchBar; @/components/help/CategoryCard; @/components/help/ArticleCard,n/a,client component/page,needs stronger typing review
src/app/hirelens/layout.tsx,next-page-or-layout,1537,52,false,true,false,false,"import { Metadata } from ""next"";",metadata; HireLensLayout,next,React component rendering,none-detected,no,n/a,none-detected,n/a,server component/page,typed
src/app/hirelens/page.tsx,next-page-or-layout,35411,949,true,true,false,false,"""use client"";",HireLensPage,framer-motion; react; next/image; next/link,React component rendering,none-detected,no,n/a,none-detected,n/a,client component/page,typed
src/app/history/page.tsx,next-page-or-layout,1582,57,true,true,false,false,"""use client"";",none-detected,next-auth/react; next/navigation; react; ../../../Learn_English/components/HistoryView,React component rendering,none-detected,no,n/a,none-detected,n/a,client component/page,needs stronger typing review
src/app/interview-guide/history/page.tsx,next-page-or-layout,12112,300,true,true,false,false,"""use client"";",none-detected,next-auth/react; next/navigation; react; @/components/ui/button; @/components/ui/card; next/link,React component rendering,GuideHistoryItem,yes,n/a,@/components/ui/button; @/components/ui/card,n/a,client component/page,typed
src/app/interview-guide/page.tsx,next-page-or-layout,53598,1334,true,true,false,false,"﻿""use client"";",none-detected,next-auth/react; next/navigation; react; @/components/ui/button; @/components/ui/card; @/components/ui/input; @/components/ui/textarea; next/link,React component rendering,GuideSection; InterviewGuide,yes,n/a,@/components/ui/button; @/components/ui/card; @/components/ui/input; @/components/ui/textarea; @/components/ui/select; @/contexts/ThemeContext; @/components/InterviewGuideDisplay; @/components/MobileInterviewGuide,n/a,client component/page,typed
src/app/jobs/JobsClient.tsx,next-page-or-layout,27630,693,false,true,false,false,"""use client"";",JobsClient,react; next/link; @/lib/utils,React component rendering,Job; FilterState; CandidatePrefs,yes,n/a,@/lib/job-constants; @/lib/utils,n/a,client component/page,typed
src/app/jobs/[company]/[slug]/JobDetailClient.tsx,next-page-or-layout,38293,970,true,true,false,false,"""use client"";",JobDetailClient,react; next/link; next/navigation; framer-motion,React component rendering,Job; CandidateData,yes,n/a,none-detected,n/a,client component/page,typed
src/app/jobs/[company]/[slug]/page.tsx,next-page-or-layout,2195,84,false,true,true,false,"import prisma from ""@/lib/prisma"";",generateMetadata; JobDetailPage,@/lib/prisma; next/navigation; next; ./JobDetailClient,React component rendering,Props; return,yes,n/a,@/lib/prisma,n/a,server component/page,typed
src/app/jobs/page.tsx,next-page-or-layout,500,16,false,true,false,false,"import { Metadata } from ""next"";",metadata; JobsPage,next; ./JobsClient,React component rendering,none-detected,no,n/a,none-detected,n/a,server component/page,needs stronger typing review
src/app/layout.tsx,next-page-or-layout,7048,194,true,true,true,true,"import type { Metadata, Viewport } from ""next"";",metadata; viewport; RootLayout,next; react; ./providers; ../components/LayoutWrapper; @/contexts/ThemeContext; @/components/LoginTracker; @/components/PWARegister,React component rendering,none-detected,yes,n/a,@/contexts/ThemeContext; @/components/LoginTracker; @/components/PWARegister,n/a,server component/page,typed
src/app/login/page.tsx,next-page-or-layout,15557,351,true,true,false,false,"""use client"";",LoginPage,react; next-auth/react; next/navigation; next/link; framer-motion; lucide-react; sonner,React component rendering,none-detected,no,n/a,none-detected,n/a,client component/page,typed
src/app/offline/page.tsx,next-page-or-layout,873,24,false,true,false,false,'use client';,OfflinePage,none-detected,React component rendering,none-detected,yes,n/a,none-detected,n/a,client component/page,needs stronger typing review
src/app/page.tsx,next-page-or-layout,16120,282,true,true,true,false,"import type { Metadata } from ""next"";",metadata; Page,next; @/components/LandingPage; lucide-react,React component rendering,none-detected,no,n/a,@/components/LandingPage,n/a,server component/page,typed
src/app/portal/admin/analytics/page.tsx,next-page-or-layout,10975,228,true,true,false,true,"""use client"";",AdminAnalyticsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Analytics,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/audit-logs/page.tsx,next-page-or-layout,6230,130,true,true,true,true,"""use client"";",AuditLogsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,AuditLog,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/broadcast-email/page.tsx,next-page-or-layout,7066,133,true,true,false,true,"""use client"";",BroadcastEmailPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,none-detected,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,needs stronger typing review
src/app/portal/admin/competitions/[competitionId]/page.tsx,next-page-or-layout,19971,523,true,true,false,true,'use client';,AdminCompetitionDetailPage,react; @/contexts/PortalAuthContext; @/components/PortalLayout; next/navigation; next/link; @/components/ui/button; @/components/ui/card; @/components/ui/badge,React component rendering,CompetitionModule; CompetitionReward; Competition; LeaderboardEntry,yes,n/a,@/contexts/PortalAuthContext; @/components/PortalLayout; @/components/ui/button; @/components/ui/card; @/components/ui/badge; @/components/ui/skeleton; @/components/ui/tabs; @/components/ui/alert-dialog,n/a,client component/page,typed
src/app/portal/admin/competitions/create/page.tsx,next-page-or-layout,5517,147,true,true,false,true,'use client';,AdminCreateCompetitionPage,react; @/contexts/PortalAuthContext; @/components/PortalLayout; next/navigation; next/link; @/components/ui/button; @/components/ui/skeleton; lucide-react,React component rendering,University,yes,n/a,@/contexts/PortalAuthContext; @/components/PortalLayout; @/components/ui/button; @/components/ui/skeleton; @/components/competitions/CreateCompetitionForm,n/a,client component/page,typed
src/app/portal/admin/competitions/page.tsx,next-page-or-layout,13274,350,true,true,false,true,'use client';,AdminCompetitionsPage,react; @/contexts/PortalAuthContext; @/components/PortalLayout; next/link; @/components/ui/button; @/components/ui/card; @/components/ui/input; @/components/ui/badge,React component rendering,Competition,yes,n/a,@/contexts/PortalAuthContext; @/components/PortalLayout; @/components/ui/button; @/components/ui/card; @/components/ui/input; @/components/ui/badge; @/components/ui/skeleton; @/components/ui/select,n/a,client component/page,typed
src/app/portal/admin/email-logs/page.tsx,next-page-or-layout,6841,132,true,true,false,true,"""use client"";",AdminEmailHistoryPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,EmailLog,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/feature-toggles/page.tsx,next-page-or-layout,9248,169,true,true,false,true,"""use client"";",FeatureTogglesPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,FeatureToggle,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/layout.tsx,next-page-or-layout,279,12,true,false,false,false,"""use client"";",AdminPortalLayout,@/contexts/PortalAuthContext,React component rendering,none-detected,no,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/page.tsx,next-page-or-layout,17263,283,true,true,false,true,"""use client"";",AdminDashboard,react; @/components/PortalLayout; @/contexts/PortalAuthContext; next/link; next/navigation,React component rendering,AdminAnalytics,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/payments/page.tsx,next-page-or-layout,9210,172,true,true,false,true,"""use client"";",PaymentLogsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Payment; Stats,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/subscriptions/page.tsx,next-page-or-layout,8498,168,true,true,false,true,"""use client"";",SubscriptionsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Subscription; Stats,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/tickets/page.tsx,next-page-or-layout,14405,258,true,true,false,true,"""use client"";",AdminTicketsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Ticket,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/admin/users/page.tsx,next-page-or-layout,12509,233,true,true,false,true,"""use client"";",UserManagementPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext; next/navigation,React component rendering,User,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/forgot-password/page.tsx,next-page-or-layout,5056,105,true,true,false,false,"""use client"";",ForgotPasswordPage,react; next/navigation; react,React component rendering,none-detected,yes,n/a,none-detected,n/a,client component/page,typed
src/app/portal/hr/analytics/page.tsx,next-page-or-layout,23271,670,true,true,false,false,"""use client"";",HRAnalyticsPage,react; next/navigation; @/components/PortalLayout; @/contexts/PortalAuthContext; @/components/ui/button,React component rendering,AnalyticsData,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext; @/components/ui/button; @/components/ui/select,n/a,client component/page,typed
src/app/portal/hr/assessments/page.tsx,next-page-or-layout,35011,986,true,true,false,false,"""use client"";",HRAssessmentsPage,react; next/navigation; framer-motion; @/components/PortalLayout; @/contexts/PortalAuthContext; @/components/ui/button; @/components/ui/input; @/components/ui/label,React component rendering,Assessment; Candidate,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext; @/components/ui/button; @/components/ui/dialog; @/components/ui/input; @/components/ui/label; @/components/ui/select; @/components/ui/textarea,n/a,client component/page,typed
src/app/portal/hr/attendance/page.tsx,next-page-or-layout,11996,217,true,true,false,false,"""use client"";",AttendancePage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,AttendanceRecord; Employee,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/candidates/new/page.tsx,next-page-or-layout,13671,349,true,true,false,false,"""use client"";",AddCandidatePage,react; next/navigation; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,none-detected,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/candidates/page.tsx,next-page-or-layout,15384,259,true,true,false,false,"""use client"";",CandidatesPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Candidate,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/certificates/page.tsx,next-page-or-layout,24346,479,true,true,false,false,"""use client"";",CertificatesPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext; @/lib/certificate-utils,React component rendering,Certificate; Candidate; Employee,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext; @/lib/certificate-utils,n/a,client component/page,typed
src/app/portal/hr/email-logs/page.tsx,next-page-or-layout,7305,122,true,true,false,false,"""use client"";",EmailLogsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,EmailLog,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/employees/[id]/page.tsx,next-page-or-layout,22526,431,true,true,false,false,"""use client"";",EmployeeDetailPage,react; next/navigation; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Employee,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/employees/new/page.tsx,next-page-or-layout,9794,259,true,true,false,false,"""use client"";",AddEmployeePage,react; next/navigation; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,none-detected,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/employees/page.tsx,next-page-or-layout,18758,293,true,true,false,false,"""use client"";",EmployeesPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext; next/link; next/navigation,React component rendering,Employee,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/interviews/page.tsx,next-page-or-layout,22501,399,true,true,false,false,"""use client"";",InterviewsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Interview; Candidate,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/job-applications/page.tsx,next-page-or-layout,25743,484,true,true,false,false,"""use client"";",JobApplicationsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Application; Job; Stat,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/jobs/page.tsx,next-page-or-layout,21458,386,true,true,true,false,"""use client"";",ManageJobsPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Job,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/layout.tsx,next-page-or-layout,273,12,true,false,false,false,"""use client"";",HRPortalLayout,@/contexts/PortalAuthContext,React component rendering,none-detected,no,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/leaves/page.tsx,next-page-or-layout,11353,210,true,true,false,false,"""use client"";",LeavesPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,Leave,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/offer-letters/page.tsx,next-page-or-layout,16525,278,true,true,false,false,"""use client"";",OfferLettersPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,OfferLetter; Candidate,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/page.tsx,next-page-or-layout,16492,240,true,true,false,false,"""use client"";",HRDashboard,react; @/components/PortalLayout; @/contexts/PortalAuthContext; next/link; next/navigation,React component rendering,HRAnalytics,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/payroll/page.tsx,next-page-or-layout,13262,227,true,true,false,false,"""use client"";",PayrollPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,PayrollRecord; Employee,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/hr/send-email/page.tsx,next-page-or-layout,10808,174,true,true,false,false,"""use client"";",SendEmailPage,react; @/components/PortalLayout; @/contexts/PortalAuthContext,React component rendering,none-detected,yes,n/a,@/components/PortalLayout; @/contexts/PortalAuthContext,n/a,client component/page,needs stronger typing review
src/app/portal/login/page.tsx,next-page-or-layout,10196,229,true,true,false,false,/**,PortalLoginPage,react; next/navigation,React component rendering,none-detected,yes,n/a,none-detected,n/a,client component/page,typed
src/app/portal/marketing/ai-generator/page.tsx,next-page-or-layout,20106,493,true,true,false,false,"""use client"";",AIGeneratorPage,react; @/contexts/PortalAuthContext,React component rendering,GeneratedEmail,yes,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/marketing/analytics/page.tsx,next-page-or-layout,16994,500,true,true,false,false,"""use client"";",AnalyticsPage,react; @/contexts/PortalAuthContext,React component rendering,AnalyticsData,yes,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/marketing/automation/page.tsx,next-page-or-layout,27943,631,true,true,false,false,"""use client"";",AutomationPage,react; @/contexts/PortalAuthContext,React component rendering,Trigger,yes,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/marketing/campaigns/page.tsx,next-page-or-layout,39962,872,true,true,false,false,"""use client"";",CampaignsPage,react; @/contexts/PortalAuthContext,React component rendering,Campaign; Segment,yes,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/marketing/email-logs/page.tsx,next-page-or-layout,18829,449,true,true,false,false,"""use client"";",EmailLogsPage,react; @/contexts/PortalAuthContext,React component rendering,EmailLog,yes,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/marketing/layout.tsx,next-page-or-layout,1052,28,true,true,false,false,"""use client"";",MarketingPortalLayout,@/contexts/PortalAuthContext; @/components/marketing-portal/MarketingPortalSidebar; @/components/marketing-portal/MarketingPortalHeader; react,React component rendering,none-detected,no,n/a,@/contexts/PortalAuthContext; @/components/marketing-portal/MarketingPortalSidebar; @/components/marketing-portal/MarketingPortalHeader,n/a,client component/page,typed
src/app/portal/marketing/page.tsx,next-page-or-layout,41628,994,true,true,false,false,"""use client"";",MarketingDashboardPage,react; @/contexts/PortalAuthContext; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/input; @/components/ui/label; @/components/ui/textarea,React component rendering,DashboardData; Campaign; Segment; Trigger,yes,n/a,@/contexts/PortalAuthContext; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/input; @/components/ui/label; @/components/ui/textarea; @/components/ui/select,n/a,client component/page,typed
src/app/portal/marketing/recipients/page.tsx,next-page-or-layout,32686,816,true,true,false,false,"""use client"";",RecipientsPage,react; @/contexts/PortalAuthContext,React component rendering,Recipient; BulkUploadResult,yes,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/marketing/segments/page.tsx,next-page-or-layout,26010,588,true,true,false,false,"""use client"";",SegmentsPage,react; @/contexts/PortalAuthContext,React component rendering,Segment; SegmentUser,yes,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/portal/marketing/settings/page.tsx,next-page-or-layout,16362,373,true,true,false,false,"""use client"";",SettingsPage,react; @/contexts/PortalAuthContext,React component rendering,none-detected,yes,n/a,@/contexts/PortalAuthContext,n/a,client component/page,needs stronger typing review
src/app/portal/marketing/templates/page.tsx,next-page-or-layout,19850,435,true,true,false,false,"""use client"";",TemplatesPage,react; @/contexts/PortalAuthContext,React component rendering,Template,no,n/a,@/contexts/PortalAuthContext,n/a,client component/page,typed
src/app/pricing/page.tsx,next-page-or-layout,11178,223,false,true,true,false,"import type { Metadata } from ""next"";",metadata; PricingPage,next; @/modules/pricing; @/components/footer,React component rendering,none-detected,no,n/a,@/modules/pricing; @/components/footer,n/a,server component/page,typed
src/app/privacy-policy/page.tsx,next-page-or-layout,9673,192,true,true,false,true,import React from 'react';,metadata,react; next; @/components/PolicyLayout,React component rendering,none-detected,no,n/a,@/components/PolicyLayout,n/a,server component/page,typed
src/app/profile-certs/[filename]/route.ts,next-page-or-layout,2207,80,false,true,false,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; @aws-sdk/client-s3; @/lib/cdn,API handler,none-detected,yes,n/a,@/lib/cdn,n/a,server component/page,n/a
src/app/profile/page.tsx,next-page-or-layout,85059,1718,true,true,false,true,"""use client"";",ProfilePage,next-auth/react; next/navigation; react; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/input; @/components/ui/textarea,React component rendering,PlanInfo; ProfileData,yes,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/input; @/components/ui/textarea; @/components/ui/switch; @/components/ui/checkbox; @/components/ui/dialog,n/a,client component/page,typed
src/app/providers.tsx,next-page-or-layout,488,18,true,false,false,false,"""use client"";",Provider,next-auth/react; next-themes,React component rendering,none-detected,no,n/a,none-detected,n/a,client component/page,typed
src/app/reset-password/page.tsx,next-page-or-layout,23628,626,true,true,false,false,"""use client"";",ResetPasswordPage,react; next/navigation; next/link; framer-motion; sonner,React component rendering,none-detected,yes,n/a,none-detected,n/a,client component/page,typed
src/app/resumes/[filename]/route.ts,next-page-or-layout,4297,134,false,true,false,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; @aws-sdk/client-s3; @/lib/cdn,API handler,none-detected,yes,n/a,@/lib/cdn,n/a,server component/page,n/a
src/app/return-and-refund-policy/page.tsx,next-page-or-layout,9263,186,true,true,false,true,import React from 'react';,metadata,react; next; @/components/PolicyLayout,React component rendering,none-detected,no,n/a,@/components/PolicyLayout,n/a,server component/page,typed
src/app/shipping-policy/page.tsx,next-page-or-layout,4559,106,false,true,false,true,import React from 'react';,metadata,react; next; @/components/PolicyLayout,React component rendering,none-detected,no,n/a,@/components/PolicyLayout,n/a,server component/page,typed
src/app/signup/page.tsx,next-page-or-layout,40460,903,true,true,false,false,"""use client"";",SignupPage,react; next/navigation; next-auth/react; next/link; framer-motion; sonner,React component rendering,FormData; FormErrors,yes,n/a,none-detected,n/a,client component/page,typed
src/app/sitemap.ts,next-page-or-layout,1167,48,false,true,false,false,import { MetadataRoute } from 'next',sitemap,next,module utilities,none-detected,no,n/a,none-detected,n/a,server component/page,n/a
src/app/success/page.tsx,next-page-or-layout,3289,94,true,true,true,true,"import { getServerSession } from ""next-auth/next"";",SuccessPage,next-auth/next; @/lib/auth; next/navigation; @/lib/prisma; @/components/ui/card; @/components/ui/badge; @/components/ui/button; next/link,React component rendering,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/components/ui/card; @/components/ui/badge; @/components/ui/button,n/a,server component/page,needs stronger typing review
src/app/superadmin/college-partners/page.tsx,next-page-or-layout,20727,368,false,true,false,false,"""use client"";",CollegePartnersPage,react,React component rendering,StudentUser; StudentDetail; CollegePartner,yes,n/a,none-detected,n/a,client component/page,typed
src/app/superadmin/competitions/[competitionId]/page.tsx,next-page-or-layout,23450,603,true,true,false,false,'use client';,SuperAdminCompetitionDetailPage,react; next-auth/react; next/navigation; next/link; framer-motion; @/components/ui/button; @/components/ui/card; @/components/ui/badge,React component rendering,CompetitionModule; CompetitionReward; Competition; LeaderboardEntry,yes,n/a,@/components/ui/button; @/components/ui/card; @/components/ui/badge; @/components/ui/skeleton; @/components/ui/tabs; @/components/ui/alert-dialog; @/components/competitions/CompetitionStatusTag; @/components/competitions/CompetitionTimer,n/a,client component/page,typed
src/app/superadmin/competitions/create/page.tsx,next-page-or-layout,4257,129,true,true,false,false,'use client';,SuperAdminCreateCompetitionPage,react; next-auth/react; next/navigation; next/link; @/components/ui/button; @/components/ui/skeleton; lucide-react; sonner,React component rendering,University,yes,n/a,@/components/ui/button; @/components/ui/skeleton; @/components/competitions/CreateCompetitionForm,n/a,client component/page,typed
src/app/superadmin/competitions/page.tsx,next-page-or-layout,15986,426,true,true,false,false,'use client';,SuperAdminCompetitionsPage,react; next-auth/react; next/navigation; next/link; framer-motion; @/components/ui/button; @/components/ui/card; @/components/ui/input,React component rendering,Competition; Stats,yes,n/a,@/components/ui/button; @/components/ui/card; @/components/ui/input; @/components/ui/badge; @/components/ui/skeleton; @/components/ui/tabs; @/components/ui/select; @/components/ui/table,n/a,client component/page,typed
